Implicit,Explicit,racenum,sexnum,politics,age,year,education,datecode,numiats,Age_group
1.0480076858518925,3,2,1,4,18,2015,5,3006,1,1
0.5012784203029925,3,5,1,5,36,2010,5,1123,2,3
-0.2840711245098206,4,6,1,4,31,2015,6,2943,4,3
0.3021682555458447,6,6,0,6,42,2009,9,771,1,4
0.5816646215109778,5,6,1,NA,17,2008,3,636,1,1
0.7681148151324568,6,6,0,4,15,2013,3,2482,2,1
0.8016383553405027,4,6,0,4,27,2012,9,2062,1,2
0.14849952412369888,5,NA,NA,NA,NA,2017,9,3958,NA,NA
0.21474097988790936,6,6,1,4,20,2014,4,2707,1,1
-0.05821471960969394,3,5,1,6,61,2013,5,2227,4,6
0.7301353955945707,2,5,1,3,18,2012,5,2118,2,1
0.5213229727545342,4,5,0,4,30,2013,5,2314,1,2
0.5550407298101352,3,9,1,1,22,2008,6,631,1,2
-0.3410174981686151,5,6,1,6,26,2009,9,956,1,2
0.10590405395754292,2,NA,NA,NA,NA,2007,NA,262,NA,NA
0.017773695672766376,5,7,1,4,13,2013,2,2392,3,1
0.30612501940499115,3,8,1,4,24,2015,5,3071,1,2
0.5838808949679244,4,6,0,4,16,2010,3,1107,4,1
-0.49589248944544695,5,NA,NA,NA,NA,2017,3,3753,NA,NA
0.710636798272896,4,1,1,4,36,2008,7,718,2,3
0.2721094382386854,4,6,1,4,15,2009,3,837,4,1
0.08208171151657871,4,NA,NA,NA,NA,2017,6,3915,NA,NA
0.1281552497925559,4,6,1,4,19,2010,5,1160,1,1
0.5604921579871734,5,6,1,5,17,2008,3,652,2,1
0.6049759829410042,3,NA,NA,NA,NA,2017,9,3986,NA,NA
0.5172839362690578,6,NA,NA,NA,NA,2011,NA,1736,NA,NA
0.29970618862420495,4,NA,NA,NA,NA,2017,6,3960,NA,NA
0.33135485155647737,4,6,0,2,48,2011,8,1773,1,4
-0.009083414875905783,3,NA,NA,NA,NA,2017,3,3692,NA,NA
0.20157378425138436,6,6,0,4,18,2013,7,2451,2,1
0.747888394787273,6,2,0,6,25,2007,6,165,1,2
0.05234891932644592,5,NA,NA,NA,NA,2017,8,3690,NA,NA
0.44790372934876915,4,5,1,4,18,2008,4,669,3,1
0.30623603293480767,5,6,1,4,16,2012,3,1915,1,1
0.8632307746418719,6,6,1,4,42,2012,5,1983,2,4
0.4615747686962483,4,6,1,2,23,2013,6,2476,1,2
0.3843221430632604,4,6,1,6,17,2013,3,2297,3,1
0.6286115271346181,6,6,0,5,39,2012,6,2145,1,3
0.36221141459016115,4,6,0,NA,26,2013,7,2494,1,2
0.8598301813392333,6,NA,NA,NA,NA,2010,NA,1241,NA,NA
0.39323312910055724,4,6,0,4,16,2015,3,3009,1,1
-0.03097246805675173,5,6,1,6,37,2008,10,572,1,3
0.5688786984077974,6,NA,NA,NA,NA,2017,7,3751,NA,NA
0.8549317699513952,2,6,0,2,55,2012,6,1962,1,5
0.8610971446366614,4,6,1,4,20,2015,5,2979,1,1
0.5169055162697906,4,6,1,4,12,2012,2,2151,2,1
0.24408178522257098,4,NA,NA,NA,NA,2017,5,3911,NA,NA
0.9583899390741952,6,9,1,6,19,2015,5,3182,1,1
0.3099751330937651,5,NA,NA,NA,NA,2009,NA,964,NA,NA
-0.00404702640893162,7,6,1,3,28,2008,7,651,3,2
0.17236714968256303,4,6,1,6,44,2008,9,385,1,4
0.357035512897089,5,NA,NA,NA,NA,2017,5,3727,NA,NA
0.3597136202614034,4,6,1,4,42,2016,7,3335,1,4
1.150985495176633,4,NA,NA,NA,NA,2017,8,3678,NA,NA
0.135824058703025,6,9,1,4,18,2015,3,3263,2,1
0.51312447866974,5,9,1,4,18,2007,5,276,2,1
0.21154371138093173,6,6,0,7,47,2015,5,3177,3,4
1.2368134873272867,5,6,1,6,20,2009,5,849,1,1
0.7810016060783445,5,9,1,3,18,2016,4,3404,2,1
0.3616607403925336,4,6,1,4,21,2007,7,252,3,2
0.39227754537612436,4,5,0,6,18,2015,3,3060,1,1
0.3500622731994657,4,6,1,4,26,2015,5,3120,1,2
0.24963418780986857,4,6,1,4,40,2013,7,2298,3,3
0.3763916448221646,4,6,1,4,16,2010,3,1179,2,1
0.6079047527953099,4,6,1,2,23,2010,8,1358,4,2
0.4576600529620572,5,NA,NA,NA,NA,2017,7,3859,NA,NA
-0.1495894363506677,5,2,1,6,19,2011,5,1664,1,1
0.590738622018004,4,NA,NA,NA,NA,2017,10,4009,NA,NA
0.3145143909116046,4,6,1,4,18,2010,2,1160,3,1
0.358697802707597,5,NA,NA,NA,NA,2017,6,3686,NA,NA
0.6333585980815325,6,6,1,6,20,2015,5,3031,2,1
-0.2652277952017761,4,6,1,7,27,2013,9,2242,NA,2
0.07380020682979746,6,6,1,4,15,2016,3,3388,2,1
-0.36490368132761763,5,6,0,5,23,2015,7,3e3,3,2
0.5763243262743056,7,6,1,4,28,2011,7,1809,2,2
0.5673090896838168,4,8,1,4,26,2012,5,2150,2,2
0.5827431996309521,4,6,1,4,20,2010,5,1192,1,1
0.44155432002514816,4,5,1,6,19,2008,5,465,2,1
0.7260405506901683,4,6,1,2,20,2015,5,3032,2,1
0.2781284182721465,4,6,1,4,19,2015,5,3185,4,1
0.4065961320302224,4,2,0,3,7,2013,10,2448,2,1
0.2680550263372946,4,6,1,1,26,2011,8,1782,1,2
0.5661775918333043,5,6,1,2,19,2011,5,1722,3,1
0.3328332432459373,4,6,1,4,19,2015,4,3237,1,1
0.8972462410398414,6,6,1,NA,16,2011,NA,1653,1,1
0.6025275183142352,3,6,1,6,24,2016,9,3415,1,2
0.6569913260622688,7,6,0,4,26,2013,5,2275,1,2
0.6099481135677791,4,6,1,5,50,2007,5,159,1,4
0.501831731778207,4,6,0,5,24,2011,8,1775,2,2
0.1951720283776197,3,NA,NA,NA,NA,2017,7,3995,NA,NA
0.2657577963813068,3,6,1,4,19,2012,5,1859,1,1
0.7092815191261036,4,NA,NA,NA,NA,2017,7,3747,NA,NA
0.1608143152139793,2,NA,NA,NA,NA,2017,7,3816,NA,NA
0.7010697077680891,6,6,0,4,45,2016,9,3332,1,4
0.39189197274152865,6,NA,NA,NA,NA,2017,7,3883,NA,NA
0.29869715757573734,3,5,1,3,21,2015,5,3085,2,2
0.8248250492107494,4,NA,NA,NA,NA,2017,9,3988,NA,NA
0.3763381566338979,5,6,1,2,18,2016,5,3377,1,1
0.6073194821497961,4,9,0,4,17,2012,3,1908,1,1
0.6132802075029009,6,NA,NA,NA,NA,2017,7,3760,NA,NA
0.6115760124226768,2,6,1,7,65,2008,10,669,1,6
1.176181006292607,3,NA,NA,NA,NA,2017,10,3782,NA,NA
0.22364627381799157,4,6,1,2,17,2016,3,3345,1,1
0.22093645216526397,5,NA,NA,NA,NA,2017,10,3930,NA,NA
0.29956689959843863,4,8,1,4,24,2016,5,3419,4,2
1.0143641143218516,6,6,1,4,20,2011,4,1485,1,1
0.07919374510693675,5,6,1,6,14,2007,3,21,2,1
0.088173708491460015,2,6,0,6,32,2011,5,1508,4,3
0.06295207726882218,4,NA,NA,NA,NA,2017,1,4001,NA,NA
0.3304105679377455,6,8,1,4,15,2011,3,1516,2,1
1.0838017964991005,4,6,1,4,26,2012,6,2152,1,2
0.42220471521817904,4,6,0,6,48,2010,7,1317,4,4
0.3762517537612528,3,1,1,4,19,2008,3,719,1,1
0.7775559973077695,6,6,0,4,16,2008,3,704,1,1
0.34507614539044007,7,NA,NA,NA,NA,2017,5,3952,NA,NA
0.6010387752749939,5,6,0,2,19,2013,5,2453,2,1
0.2974907403291682,4,6,1,1,50,2016,9,3398,1,4
-0.11429210820029631,1,5,1,4,16,2015,3,3195,1,1
0.7464442115586459,4,6,0,6,34,2014,7,2877,2,3
0.27265160916848447,3,NA,NA,NA,NA,2017,5,3707,NA,NA
0.5517101547801414,6,3,1,4,30,2007,5,264,1,2
-0.1285811727349182,4,6,1,2,17,2012,4,1968,2,1
0.5373315539755403,4,8,1,6,37,2012,10,2146,2,3
0.6265840355108738,4,6,1,5,22,2016,5,3313,1,2
-0.01726674287025931,6,6,0,7,20,2011,5,1641,4,1
1.2839526391092726,4,NA,NA,NA,NA,2017,7,3720,NA,NA
0.9708022493241715,6,6,1,2,21,2011,5,1751,1,2
-0.13898785000637726,6,6,1,4,20,2013,5,2517,1,1
0.517761276420128,4,6,0,3,40,2013,6,2465,3,3
0.6234595489274866,5,5,1,4,16,2013,3,2515,1,1
0.47954336140909537,5,6,1,7,NA,2013,9,2258,2,NA
0.4167031896331455,4,6,1,4,18,2010,4,1362,3,1
0.3609601375999293,4,NA,NA,6,NA,2014,7,2895,2,NA
0.02524040180320891,5,2,1,4,14,2014,3,2879,1,1
0.7161644594365395,3,6,0,6,38,2010,8,1354,2,3
0.33731890453041613,4,2,1,4,26,2009,5,908,5,2
0.05849338189283087,4,9,1,4,13,2009,2,787,1,1
0.738814313786573,5,NA,1,NA,17,2008,NA,427,NA,1
0.26519853928019305,4,6,0,2,20,2010,5,1128,1,1
-0.059647704315811595,4,3,1,5,27,2015,7,3183,1,2
0.03270740506422461,4,6,1,4,20,2011,5,1760,1,1
0.8506696058430994,1,NA,NA,NA,NA,2017,9,4015,NA,NA
-0.30416981780545493,2,6,0,6,29,2015,6,2985,4,2
0.951994296805529,4,6,0,3,63,2015,7,3236,4,6
0.5874608060843326,4,6,1,7,19,2012,5,1927,1,1
0.6329545445597815,4,NA,NA,NA,NA,2017,3,3914,NA,NA
0.7807278302597758,5,6,1,5,31,2007,8,308,3,3
0.8893664398734327,4,5,1,1,54,2012,5,1927,1,5
0.637434358548255,2,NA,NA,NA,NA,2017,6,3814,NA,NA
0.7675600051023947,2,6,1,2,46,2015,9,3196,2,4
0.5058504746988843,3,6,0,3,34,2011,8,1479,1,3
0.04877345479336587,5,5,1,5,22,2010,8,1107,2,2
0.5633050351497393,4,6,1,2,19,2008,5,548,2,1
0.7535679378642384,7,8,0,4,16,2010,3,1221,2,1
0.7177922265296939,6,6,1,6,20,2015,5,3005,1,1
0.87050298534506,4,6,1,6,54,2009,7,1038,2,5
0.05692328133631152,3,6,1,6,17,2013,4,2476,1,1
0.5661625710682782,4,8,1,4,18,2016,5,3334,2,1
0.5258953085253835,4,NA,NA,NA,NA,2016,NA,3294,NA,NA
0.7823293880637302,4,NA,NA,NA,NA,2017,9,3858,NA,NA
0.3095607419915522,4,5,1,4,18,2009,4,841,1,1
0.791379650831437,5,6,0,5,16,2015,3,3172,2,1
0.5104590764971244,4,6,1,4,43,2007,5,264,5,4
1.0622769920558053,4,6,0,4,21,2009,7,836,1,2
0.3198317765251978,5,NA,NA,NA,NA,2017,8,3948,NA,NA
0.4196560592333548,5,6,0,2,21,2012,5,2095,1,2
1.0401009852399914,5,6,0,4,18,2012,3,2146,1,1
0.6022037259689945,4,6,1,1,17,2011,3,1528,1,1
0.7860144398101688,4,6,1,5,18,2012,4,2102,1,1
-0.2315247479186327,4,NA,NA,NA,NA,2017,5,3991,NA,NA
0.7129595947881717,4,6,1,7,47,2011,9,1705,1,4
0.659294934980573,4,6,1,6,18,2015,5,3249,1,1
0.984664780657832,4,6,1,4,46,2010,4,1439,1,4
-0.0738674082778022,6,8,1,2,25,2007,9,159,3,2
0.07412245253442967,4,9,1,4,19,2015,5,3227,1,1
0.5962325617650359,5,NA,NA,NA,NA,2017,4,3991,NA,NA
0.1396340670665629,6,5,0,4,18,2009,3,794,1,1
0.3206347815496133,5,6,NA,4,NA,2013,5,2521,1,NA
0.5739134502760892,3,8,1,7,28,2007,10,200,3,2
0.2600116653468819,4,NA,NA,NA,NA,2017,4,3684,NA,NA
0.26876805751660965,5,NA,NA,NA,NA,2017,9,3883,NA,NA
0.9910884456754465,3,6,0,5,32,2011,8,1738,1,3
-0.03764205269170687,4,6,1,6,22,2011,7,1547,3,2
0.8160039102932353,6,2,0,6,26,2009,7,830,2,2
1.1995108129817789,5,6,1,4,41,2015,7,3082,1,4
0.3589358047457266,6,6,1,6,40,2010,7,1295,2,3
0.14475391862842585,4,6,1,4,17,2012,6,1881,2,1
0.5177722925128732,4,8,1,6,20,2007,5,24,3,1
0.5575709300749223,7,6,1,7,18,2013,3,2486,NA,1
0.11512380500200205,4,NA,1,NA,19,2014,NA,2835,NA,1
0.7089834822507195,6,NA,NA,NA,NA,2017,5,3729,NA,NA
0.2148324745452376,3,5,0,4,63,2013,6,2335,2,6
0.7851619037326567,5,6,1,3,25,2011,9,1696,1,2
0.5144281840097434,4,6,0,3,30,2014,9,2633,1,2
-0.1333466055724806,4,6,0,1,17,2015,4,3007,4,1
0.6319723486847721,6,6,0,2,31,2013,8,2424,1,3
0.5937821212951309,6,NA,NA,NA,NA,2017,3,3673,NA,NA
1.1655486479667565,3,6,0,5,46,2015,9,3039,1,4
0.2493932135263437,5,6,0,2,27,2009,9,1034,1,2
0.6507390523849809,4,6,0,6,17,2012,4,2110,1,1
0.970937495323236,6,6,0,4,17,2010,3,1102,1,1
0.04795296108492045,6,6,1,4,20,2016,6,3288,1,1
0.9713951304807864,4,8,1,4,16,2014,2,2571,1,1
0.6101707257132267,4,6,1,4,54,2010,6,1131,1,5
0.9259680037673905,4,6,1,2,18,2010,4,1405,2,1
0.7026986306160787,7,6,1,5,19,2009,6,786,1,1
0.3849091213715749,5,3,1,5,12,2012,1,1997,4,1
-0.04392610021308473,4,6,1,4,17,2015,3,3227,3,1
0.9268441191963003,5,6,0,4,46,2013,7,2468,1,4
0.04344312421282592,4,6,1,4,26,2012,7,2124,2,2
0.6720353619159911,7,6,0,1,22,2011,6,1513,2,2
0.17198115062886166,4,NA,NA,NA,NA,2017,6,3944,NA,NA
0.8446445330674959,2,5,1,4,48,2015,5,3117,1,4
0.33935429550096724,4,6,0,4,19,2015,5,3258,3,1
0.8194413474612358,3,6,0,2,47,2015,7,3088,1,4
-0.0697106207011787,5,6,1,2,20,2008,5,548,1,1
-0.05891875957683344,4,NA,NA,NA,NA,2017,9,3845,NA,NA
1.1446707279309607,4,6,1,3,47,2014,6,2859,1,4
0.49718374869509163,6,6,1,3,21,2016,7,3335,1,2
0.9105987003165161,4,6,1,7,38,2016,10,3424,1,3
-0.21322096691884157,5,6,1,4,26,2009,7,739,1,2
0.06538402551577195,5,NA,1,NA,NA,2016,NA,3378,NA,NA
0.6400864515026351,2,6,1,4,18,2015,5,3167,2,1
0.18617102879049485,5,NA,NA,NA,NA,2009,NA,885,NA,NA
0.518562388657076,4,6,1,4,45,2013,8,2476,1,4
0.3631509015716049,4,5,0,4,22,2015,7,3218,2,2
-0.03819560713881848,4,7,0,3,10,2011,4,1753,3,1
0.678008149077184,5,6,0,2,42,2008,10,673,1,4
0.579462540586251,6,6,0,7,45,2015,7,3018,1,4
-0.012698579335155169,4,6,1,5,22,2014,7,2899,1,2
0.4638289444962671,5,6,1,4,23,2009,6,1019,1,2
1.1230708133379506,4,6,1,4,41,2007,6,346,1,4
0.565210899450417,4,6,1,5,20,2007,5,239,2,1
-0.21120609764428813,7,NA,NA,NA,NA,2017,5,3705,NA,NA
0.1699155118197146,3,6,1,3,46,2008,5,642,2,4
0.5441514740026216,4,6,0,3,15,2012,3,2123,2,1
0.49257378618987036,3,9,1,4,16,2012,3,1963,1,1
0.7942763400306857,5,NA,1,4,20,2012,4,2136,1,1
0.9611137101259284,3,6,0,3,35,2012,9,2102,1,3
0.4481809162017525,3,NA,NA,NA,NA,2009,NA,788,NA,NA
0.8725206599461162,5,6,1,4,19,2015,4,3236,1,1
1.0009618484824117,4,NA,NA,NA,NA,2010,NA,1150,NA,NA
0.7993407807843731,6,5,1,6,18,2012,3,1857,2,1
0.1856733082721207,6,6,1,4,19,2012,4,1882,2,1
-0.28458946865957946,6,NA,NA,NA,NA,2017,5,3991,NA,NA
-0.12145737789130726,5,6,0,4,17,2012,3,1978,1,1
0.2224943667574259,5,6,0,4,23,2008,8,661,2,2
0.7713159363343902,6,6,1,4,13,2010,2,1237,2,1
0.8743928387296045,4,5,1,4,36,2013,6,2450,1,3
0.48410119685566644,5,6,0,6,18,2014,3,2613,2,1
0.7525532856619891,5,NA,NA,NA,NA,2012,NA,2165,NA,NA
-0.24537243783087984,4,NA,1,NA,17,2013,NA,2322,NA,1
-0.1567194173782366,4,NA,NA,NA,NA,2017,9,3732,NA,NA
0.4857477303819201,4,6,1,4,20,2009,5,1040,1,1
0.7931752403145996,5,6,1,4,15,2010,3,1131,2,1
0.5185309440873267,5,6,1,4,20,2011,4,1759,1,1
0.6417694774586274,3,6,1,4,48,2013,1,2200,2,4
-0.004181001881291391,4,NA,NA,NA,NA,2017,7,3790,NA,NA
0.09727040216536167,4,6,1,4,18,2012,5,2110,1,1
-0.2672693574143725,3,3,1,6,30,2009,7,982,2,2
0.3460156312145512,4,6,1,NA,18,2009,3,912,1,1
0.5701132138183527,4,9,1,4,22,2008,5,388,1,2
-0.042592513514612074,4,NA,NA,NA,NA,2017,7,3760,NA,NA
0.4280829145609162,5,6,0,6,24,2012,7,2067,1,2
0.19367330101771835,4,2,1,4,29,2013,9,2327,1,2
0.6226647744266709,4,6,1,4,48,2012,6,1835,2,4
0.13448756250006946,3,6,1,5,42,2007,6,170,2,4
-0.02385202947148679,3,6,1,6,64,2014,7,2904,4,6
0.20568999594634366,5,6,1,2,21,2007,6,282,1,2
0.23773152824495744,6,6,0,6,17,2009,3,822,3,1
0.05632126884365204,2,NA,NA,NA,NA,2017,7,3907,NA,NA
0.777451646655308,1,6,0,4,26,2011,5,1555,1,2
0.17090432415358847,4,6,1,1,19,2014,4,2790,3,1
-0.4336521799836391,3,NA,NA,NA,NA,2015,NA,2995,NA,NA
0.20586901414460287,4,6,1,4,24,2012,6,1911,1,2
0.7848589620233777,5,2,0,6,31,2016,9,3417,1,3
-0.0666099476809148,5,6,1,2,18,2012,3,1853,1,1
0.9218378485892911,4,NA,NA,NA,NA,2017,7,3873,NA,NA
0.15685621947590642,4,5,0,4,24,2016,5,3375,1,2
0.22581323948035825,4,6,1,2,20,2016,7,3306,2,1
0.9716192305909688,6,8,1,6,17,2010,3,1443,2,1
0.16308038466233746,4,5,0,4,19,2008,5,612,1,1
0.06275608342084582,4,5,1,4,17,2010,3,1226,3,1
0.6217848925443451,4,6,0,4,18,2012,5,2130,2,1
1.012890017128031,5,NA,NA,NA,NA,2008,NA,711,NA,NA
0.4318950909722417,7,6,1,5,20,2011,5,1622,1,1
0.3846466687227723,6,6,1,4,17,2010,3,1149,1,1
0.39450876621289865,5,6,1,2,18,2009,5,737,1,1
0.25492907533671444,4,8,0,4,19,2015,5,3132,1,1
0.40866356138798987,5,6,1,5,23,2013,7,2271,2,2
0.7893216661551972,6,NA,NA,NA,NA,2007,NA,158,NA,NA
0.19276840271369552,3,NA,NA,NA,NA,2012,NA,1864,NA,NA
0.4526398641944792,4,NA,NA,NA,NA,2017,5,3704,NA,NA
0.17535732084100444,4,NA,NA,NA,NA,2017,8,3911,NA,NA
-0.07657794602587484,3,6,1,3,49,2007,5,46,1,4
0.13402219648670408,4,6,0,4,20,2008,5,675,1,1
0.7823770502107185,5,NA,NA,NA,NA,2017,5,3748,NA,NA
0.575439362346645,2,8,1,4,23,2015,6,3051,1,2
0.41362570429997003,5,6,0,3,19,2013,5,2513,2,1
0.4655172489698539,4,6,1,4,19,2014,5,2656,3,1
0.6501172423238761,5,NA,NA,NA,NA,2017,6,3734,NA,NA
0.4942067046876117,4,6,1,4,49,2012,8,1860,2,4
0.555559695595472,4,6,0,4,18,2014,3,2616,1,1
0.7498290532942171,6,6,1,2,21,2013,5,2233,3,2
0.494995176248224,4,6,1,4,18,2012,6,2123,1,1
0.3160942338892427,5,NA,NA,NA,NA,2017,5,3978,NA,NA
0.04777831206533932,5,NA,NA,NA,NA,2017,5,3893,NA,NA
0.9364980977690927,5,NA,NA,NA,NA,2017,5,3810,NA,NA
0.26267761026548714,4,6,1,6,28,2016,5,3386,2,2
0.4242580797148273,7,NA,NA,NA,NA,2017,7,3872,NA,NA
0.946643074138867,4,6,1,6,18,2013,5,2438,1,1
0.0421457921052866,4,6,1,NA,18,2015,NA,3033,2,1
0.3150326697326596,5,6,0,6,19,2015,5,3236,1,1
0.5883748047606365,4,NA,NA,NA,NA,2017,6,3887,NA,NA
0.08030004621901216,7,NA,NA,NA,NA,2017,2,3908,NA,NA
1.0692184750268465,7,6,1,6,62,2008,8,688,1,6
0.24452293883091725,4,6,1,4,21,2016,6,3352,2,2
0.1612788504973159,5,6,1,5,18,2016,5,3431,3,1
0.2614656826262151,4,2,1,4,16,2008,3,380,1,1
0.2560587801406053,5,6,0,4,25,2009,5,882,2,2
0.11516383257204016,3,6,1,4,22,2011,6,1514,1,2
0.7964537803666083,4,6,0,6,24,2009,8,1008,2,2
0.6271932238263291,3,6,0,2,53,2009,7,761,1,5
0.578941974978874,5,6,0,1,34,2007,5,159,1,3
0.0721391985272756,4,6,1,4,20,2015,9,3238,2,1
0.3608379594050759,6,NA,NA,NA,NA,2017,3,3917,NA,NA
0.04730401435848885,4,2,1,4,19,2010,5,1416,1,1
0.21761051496118666,5,6,0,4,60,2012,5,2128,1,5
-0.09023418941015823,4,NA,NA,NA,NA,2017,4,3693,NA,NA
-0.019217002196464078,2,5,1,2,20,2007,5,315,1,1
0.5948761201657259,5,6,0,2,28,2016,9,3328,1,2
1.0366109260184198,5,6,1,3,20,2015,5,2943,1,1
-0.1938621841927797,2,NA,NA,NA,NA,2017,9,3962,NA,NA
0.48692112750752004,6,6,1,2,18,2010,4,1394,1,1
0.13262032942352253,4,6,1,4,24,2010,8,1383,4,2
0.13749629558376592,4,6,1,5,25,2014,9,2901,2,2
0.3461067626723538,6,6,0,4,18,2012,5,1898,2,1
0.1376505148815695,5,6,1,4,15,2015,2,3082,2,1
-0.069574412704302,4,6,1,4,23,2010,5,1163,4,2
0.7123950659510572,5,NA,NA,NA,NA,2017,NA,3713,NA,NA
0.8634096292397762,6,NA,NA,NA,NA,2017,7,3883,NA,NA
0.2616762139735065,7,NA,NA,NA,NA,2007,NA,64,NA,NA
1.0342352931819976,7,3,1,4,21,2015,5,2951,1,2
0.05927841613236608,3,NA,NA,NA,NA,2017,5,3893,NA,NA
1.0538477099515156,2,6,1,1,24,2013,4,2324,1,2
1.1349808654255167,5,5,1,6,53,2008,10,554,1,5
0.33844797221399753,5,NA,NA,NA,NA,2017,5,4005,NA,NA
0.869952744511831,4,6,1,4,18,2009,4,882,1,1
0.1780564716800803,3,1,1,3,51,2007,6,126,1,5
0.10446239061904736,3,2,1,4,16,2012,3,2078,1,1
0.5119629684257975,6,NA,NA,NA,NA,2008,NA,583,NA,NA
0.973646282972414,5,7,1,4,18,2008,5,581,2,1
1.091136012174069,4,6,1,4,20,2012,6,1927,1,1
-0.23969092677057363,4,6,1,5,48,2007,6,182,2,4
0.7516196039362754,3,NA,NA,NA,NA,2017,6,3918,NA,NA
0.10574179057010637,4,6,1,4,30,2013,6,2515,1,2
0.7476601327218318,4,NA,NA,NA,NA,2009,NA,892,NA,NA
-0.06576006087144783,6,2,1,5,19,2007,5,99,1,1
1.1676297091313503,5,NA,NA,NA,NA,2017,10,3697,NA,NA
0.49152917324965423,4,6,1,6,25,2008,7,493,1,2
0.2537331937523204,6,NA,NA,NA,NA,2017,8,3721,NA,NA
0.12867753621538472,6,6,1,6,19,2015,5,2966,5,1
0.8276909246656887,7,NA,NA,NA,NA,2017,5,3755,NA,NA
0.05318310216069731,4,6,1,NA,12,2009,2,1036,1,1
0.39169935571593606,6,6,1,5,20,2007,5,211,2,1
0.4028185134364329,5,NA,NA,NA,NA,2017,5,3742,NA,NA
0.3850241280288897,6,6,1,4,19,2011,5,1783,2,1
1.21519745502426,5,NA,NA,NA,NA,2017,4,3685,NA,NA
0.4186953525937054,5,NA,NA,NA,NA,2017,9,3993,NA,NA
0.5865358479296561,3,NA,1,7,50,2016,8,3290,3,4
0.6582523275641852,5,6,1,6,19,2015,7,2965,1,1
0.5398198889885512,4,6,0,4,21,2008,5,379,3,2
0.37409417564913605,4,6,1,4,19,2016,5,3375,1,1
0.7892618813224943,5,3,1,5,27,2009,10,802,1,2
0.5805447893128408,6,8,0,4,23,2013,5,2266,5,2
0.6303976124959065,6,6,1,1,19,2010,4,1432,2,1
0.7791634130689324,5,6,0,1,51,2007,9,20,1,5
0.8448668972621987,4,6,1,4,25,2015,9,3188,2,2
0.5557131042503727,4,6,1,3,26,2015,8,2928,1,2
0.828374790052882,4,6,1,2,44,2011,7,1770,1,4
0.2656008008561813,4,9,1,4,22,2012,4,1921,2,2
1.1511648527654987,7,6,0,6,18,2012,4,2098,1,1
0.39520401498038693,5,3,1,4,25,2013,7,2426,2,2
0.7490385213991657,3,2,1,6,21,2016,5,3347,1,2
-0.17383248527318437,5,8,0,3,21,2013,5,2296,1,2
0.9148366818859623,5,6,1,6,18,2009,5,849,1,1
0.25746728063098057,3,2,0,6,27,2014,7,2790,1,2
0.2783178369515392,4,6,1,7,41,2012,9,1970,1,4
-0.29018294827043417,4,NA,NA,NA,NA,2017,10,3947,NA,NA
0.5792568037950745,4,6,1,2,46,2010,8,1305,4,4
0.8167243611470257,4,6,0,3,25,2014,7,2565,2,2
0.8659965779707803,4,NA,NA,NA,NA,2017,NA,3945,NA,NA
0.8481438434864322,6,6,0,2,47,2007,9,191,1,4
0.9328724122279722,6,6,0,2,18,2011,3,1500,2,1
0.7110670655014137,5,NA,NA,NA,NA,2017,5,3684,NA,NA
0.6053249490669639,6,6,1,7,35,2014,6,2893,1,3
0.5880287327259724,5,NA,NA,NA,NA,2015,NA,3260,NA,NA
1.0083533781373422,5,6,0,1,29,2011,7,1780,1,2
-0.5017329582957984,3,NA,NA,NA,NA,2017,7,3704,NA,NA
-0.02730857216412297,6,2,0,4,32,2015,7,2983,1,3
0.10819165566914218,3,6,0,3,23,2008,7,686,1,2
0.3668336230860635,5,6,1,1,23,2011,5,1501,4,2
0.4111773618177462,4,5,1,5,22,2011,NA,1487,3,2
-0.02079921792974397,6,6,1,4,14,2011,3,1738,1,1
-0.13567404076334175,5,6,1,7,49,2009,8,1002,2,4
0.6111242762205333,5,6,1,7,28,2014,7,2890,3,2
0.9845027474706052,5,6,0,6,31,2012,7,2142,1,3
0.9167750364605702,3,8,1,5,36,2012,5,2101,4,3
0.1399792822014852,6,6,1,6,19,2014,5,2646,1,1
0.623246942797802,4,6,1,4,46,2016,7,3300,1,4
-0.49896454507350857,6,6,0,6,19,2009,5,1045,1,1
0.5586407729240938,6,6,1,NA,18,2007,5,251,1,1
0.7367362581085042,5,NA,NA,NA,NA,2017,10,3971,NA,NA
0.5903604438155399,6,9,1,4,19,2016,5,3359,3,1
0.22579115121846288,2,8,1,5,26,2015,7,3001,1,2
-0.05530516516470529,4,6,0,2,23,2007,7,159,1,2
5.949626445284351e-4,5,8,1,4,28,2015,5,3014,1,2
0.9499158518824318,5,6,1,5,20,2013,7,2234,1,1
0.4792263833553103,4,6,1,4,19,2014,5,2892,1,1
-0.1627395698583734,6,6,1,4,15,2010,3,1125,2,1
1.0350286760763523,5,2,1,6,41,2016,7,3424,3,4
0.5924582740907747,5,6,1,4,17,2011,3,1499,1,1
-0.13948668291825406,5,6,1,6,20,2012,5,1925,3,1
0.37559106542915977,5,6,1,2,18,2015,5,3231,1,1
-0.5066684438190369,4,5,0,6,44,2013,9,2331,2,4
0.06663882893131395,4,6,0,5,18,2016,3,3406,1,1
0.37091053540818136,5,6,0,7,16,2016,3,3318,4,1
0.4915974490317766,5,6,1,4,19,2011,7,1717,1,1
0.7555695282139131,2,6,0,1,18,2016,5,3368,1,1
0.07729816907377376,7,5,0,4,17,2012,3,1908,1,1
0.49664744949701056,5,6,0,6,22,2011,5,1724,1,2
0.4255153039967081,3,6,1,7,41,2009,5,1004,2,4
